,algorithm,action,rounded_timestamp,num_flows,num_dropped_packets,num_packets,num_active_flows,num_dropped_flows
8989,bbr,ecn,0.123,4,0,1,1,0
8990,bbr,ecn,0.123,8,0,139,8,0
8991,bbr,ecn,0.123,16,0,2,1,0
8992,bbr,ecn,0.123,32,0,1,1,0
8993,bbr,ecn,0.123,64,0,2,1,0
8994,bbr,ecn,0.124,1,0,139,1,0
8995,bbr,ecn,0.124,2,0,62,2,0
8996,bbr,ecn,0.124,4,0,32,4,0
8997,bbr,ecn,0.124,8,0,137,8,0
8998,bbr,ecn,0.124,32,0,2,1,0
8999,bbr,ecn,0.124,64,0,1,1,0
9000,bbr,ecn,0.124,128,0,2,1,0
9001,bbr,ecn,0.125,1,0,138,1,0
9002,bbr,ecn,0.125,2,0,61,2,0
9003,bbr,ecn,0.125,4,0,51,4,0
9004,bbr,ecn,0.125,8,0,139,8,0
9005,bbr,ecn,0.125,16,0,1,1,0
9006,bbr,ecn,0.125,32,0,1,1,0
9007,bbr,ecn,0.125,64,0,2,1,0
9008,bbr,ecn,0.125,128,0,1,1,0
9009,bbr,ecn,0.126,1,0,139,1,0
9010,bbr,ecn,0.126,2,0,63,2,0
9011,bbr,ecn,0.126,4,0,36,4,0
9012,bbr,ecn,0.126,8,0,138,8,0
9013,bbr,ecn,0.126,16,0,2,1,0
9014,bbr,ecn,0.126,32,0,2,1,0
9015,bbr,ecn,0.126,128,0,2,1,0
9016,bbr,ecn,0.127,1,0,138,1,0
9017,bbr,ecn,0.127,2,0,63,2,0
9018,bbr,ecn,0.127,4,0,77,4,0
9019,bbr,ecn,0.127,8,0,137,8,0
9020,bbr,ecn,0.127,16,0,1,1,0
9021,bbr,ecn,0.127,64,0,1,1,0
9022,bbr,ecn,0.127,128,0,1,1,0
9023,bbr,ecn,0.128,1,0,139,1,0
9024,bbr,ecn,0.128,2,0,64,2,0
9025,bbr,ecn,0.128,4,0,60,4,0
9026,bbr,ecn,0.128,8,0,140,8,0
9027,bbr,ecn,0.128,16,0,2,1,0
9028,bbr,ecn,0.128,32,0,1,1,0
9029,bbr,ecn,0.128,64,0,2,1,0
9030,bbr,ecn,0.128,128,0,1,1,0
9031,bbr,ecn,0.129,1,0,138,1,0
9032,bbr,ecn,0.129,2,0,169,2,0
9033,bbr,ecn,0.129,4,0,62,4,0
9034,bbr,ecn,0.129,8,0,138,8,0
9035,bbr,ecn,0.129,16,0,1,1,0
9036,bbr,ecn,0.129,32,0,2,1,0
9037,bbr,ecn,0.129,64,0,1,1,0
9038,bbr,ecn,0.129,128,0,1,1,0
9039,bbr,ecn,0.13,1,0,138,1,0
9040,bbr,ecn,0.13,2,0,138,2,0
9041,bbr,ecn,0.13,4,0,61,4,0
9042,bbr,ecn,0.13,8,0,138,8,0
9043,bbr,ecn,0.13,16,0,1,1,0
9044,bbr,ecn,0.13,32,0,1,1,0
9045,bbr,ecn,0.13,64,0,1,1,0
9046,bbr,ecn,0.13,128,0,1,1,0
9047,bbr,ecn,0.131,1,0,138,1,0
9048,bbr,ecn,0.131,2,0,138,2,0
9049,bbr,ecn,0.131,4,0,62,4,0
9050,bbr,ecn,0.131,8,0,139,8,0
9051,bbr,ecn,0.131,16,0,1,1,0
9052,bbr,ecn,0.131,32,0,2,1,0
9053,bbr,ecn,0.131,64,0,1,1,0
9054,bbr,ecn,0.131,128,0,2,1,0
9055,bbr,ecn,0.132,1,0,138,1,0
9056,bbr,ecn,0.132,2,0,139,2,0
9057,bbr,ecn,0.132,4,0,62,4,0
9058,bbr,ecn,0.132,8,0,138,8,0
9059,bbr,ecn,0.132,16,0,1,1,0
9060,bbr,ecn,0.132,64,0,1,1,0
9061,bbr,ecn,0.132,128,0,1,1,0
9062,bbr,ecn,0.133,1,0,139,1,0
9063,bbr,ecn,0.133,2,0,139,2,0
9064,bbr,ecn,0.133,4,0,63,4,0
9065,bbr,ecn,0.133,8,0,139,8,0
9066,bbr,ecn,0.133,16,0,2,1,0
9067,bbr,ecn,0.133,32,0,1,1,0
9068,bbr,ecn,0.133,64,0,2,1,0
9069,bbr,ecn,0.134,1,0,139,1,0
9070,bbr,ecn,0.134,2,0,139,2,0
9071,bbr,ecn,0.134,4,0,64,4,0
9072,bbr,ecn,0.134,8,0,138,8,0
9073,bbr,ecn,0.134,16,0,1,1,0
9074,bbr,ecn,0.134,32,0,2,1,0
9075,bbr,ecn,0.134,64,0,1,1,0
9076,bbr,ecn,0.134,128,0,2,1,0
9077,bbr,ecn,0.135,1,0,137,1,0
9078,bbr,ecn,0.135,2,0,138,2,0
9079,bbr,ecn,0.135,4,0,63,4,0
9080,bbr,ecn,0.135,8,0,138,8,0
9081,bbr,ecn,0.135,16,0,2,1,0
9082,bbr,ecn,0.135,32,0,1,1,0
9083,bbr,ecn,0.135,64,0,2,1,0
9084,bbr,ecn,0.135,128,0,1,1,0
9085,bbr,ecn,0.136,1,0,138,1,0
9086,bbr,ecn,0.136,2,0,138,2,0
9087,bbr,ecn,0.136,4,0,63,4,0
9088,bbr,ecn,0.136,8,0,139,8,0
9089,bbr,ecn,0.136,16,0,1,1,0
9090,bbr,ecn,0.136,32,0,2,1,0
9091,bbr,ecn,0.136,128,0,2,1,0
9092,bbr,ecn,0.137,1,0,139,1,0
9093,bbr,ecn,0.137,2,0,139,2,0
9094,bbr,ecn,0.137,4,0,62,4,0
9095,bbr,ecn,0.137,8,0,138,8,0
9096,bbr,ecn,0.137,32,0,1,1,0
9097,bbr,ecn,0.137,64,0,1,1,0
9098,bbr,ecn,0.137,128,0,1,1,0
9099,bbr,ecn,0.138,1,0,139,1,0
9100,bbr,ecn,0.138,2,0,137,2,0
9101,bbr,ecn,0.138,4,0,160,4,0
9102,bbr,ecn,0.138,8,0,138,8,0
9103,bbr,ecn,0.138,16,0,2,1,0
9104,bbr,ecn,0.138,32,0,2,1,0
9105,bbr,ecn,0.138,64,0,2,1,0
9106,bbr,ecn,0.139,1,0,137,1,0
9107,bbr,ecn,0.139,2,0,138,2,0
9108,bbr,ecn,0.139,4,0,141,4,0
9109,bbr,ecn,0.139,8,0,138,8,0
9110,bbr,ecn,0.139,16,0,1,1,0
9111,bbr,ecn,0.139,64,0,1,1,0
9112,bbr,ecn,0.139,128,0,2,1,0
9113,bbr,ecn,0.14,1,0,139,1,0
9114,bbr,ecn,0.14,2,0,139,2,0
9115,bbr,ecn,0.14,4,0,139,4,0
9116,bbr,ecn,0.14,8,0,138,8,0
9117,bbr,ecn,0.14,16,0,2,1,0
9118,bbr,ecn,0.14,32,0,1,1,0
9119,bbr,ecn,0.14,64,0,2,1,0
9120,bbr,ecn,0.14,128,0,1,1,0
9121,bbr,ecn,0.141,1,0,139,1,0
9122,bbr,ecn,0.141,2,0,139,2,0
9123,bbr,ecn,0.141,4,0,140,4,0
9124,bbr,ecn,0.141,8,0,139,8,0
9125,bbr,ecn,0.141,16,0,1,1,0
9126,bbr,ecn,0.141,32,0,2,1,0
9127,bbr,ecn,0.141,128,0,2,1,0
9128,bbr,ecn,0.142,1,0,138,1,0
9129,bbr,ecn,0.142,2,0,138,2,0
9130,bbr,ecn,0.142,4,0,138,4,0
9131,bbr,ecn,0.142,8,0,138,8,0
9132,bbr,ecn,0.142,16,0,1,1,0
9133,bbr,ecn,0.142,32,0,1,1,0
9134,bbr,ecn,0.142,64,0,1,1,0
9135,bbr,ecn,0.142,128,0,1,1,0
9136,bbr,ecn,0.143,1,0,138,1,0
9137,bbr,ecn,0.143,2,0,139,2,0
9138,bbr,ecn,0.143,4,0,139,4,0
9139,bbr,ecn,0.143,8,0,139,8,0
9140,bbr,ecn,0.143,16,0,1,1,0
9141,bbr,ecn,0.143,32,0,2,1,0
9142,bbr,ecn,0.143,64,0,2,1,0
9143,bbr,ecn,0.143,128,0,2,1,0
9144,bbr,ecn,0.144,1,0,138,1,0
9145,bbr,ecn,0.144,2,0,137,2,0
9146,bbr,ecn,0.144,4,0,138,4,0
9147,bbr,ecn,0.144,8,0,137,8,0
9148,bbr,ecn,0.144,16,0,1,1,0
9149,bbr,ecn,0.144,32,0,1,1,0
9150,bbr,ecn,0.144,64,0,1,1,0
9151,bbr,ecn,0.145,1,0,138,1,0
9152,bbr,ecn,0.145,2,0,139,2,0
9153,bbr,ecn,0.145,4,0,138,4,0
9154,bbr,ecn,0.145,8,0,140,8,0
9155,bbr,ecn,0.145,16,0,2,1,0
9156,bbr,ecn,0.145,64,0,2,1,0
9157,bbr,ecn,0.145,128,0,1,1,0
9158,bbr,ecn,0.146,1,0,139,1,0
9159,bbr,ecn,0.146,2,0,135,2,0
9160,bbr,ecn,0.146,4,0,139,4,0
9161,bbr,ecn,0.146,8,0,137,8,0
9162,bbr,ecn,0.146,16,0,1,1,0
9163,bbr,ecn,0.146,32,0,2,1,0
9164,bbr,ecn,0.146,128,0,2,1,0
9165,bbr,ecn,0.147,1,0,138,1,0
9166,bbr,ecn,0.147,2,0,142,2,0
9167,bbr,ecn,0.147,4,0,139,4,0
9168,bbr,ecn,0.147,8,0,137,8,0
9169,bbr,ecn,0.147,16,0,2,1,0
9170,bbr,ecn,0.147,32,0,1,1,0
9171,bbr,ecn,0.147,64,0,1,1,0
9172,bbr,ecn,0.147,128,0,1,1,0
9173,bbr,ecn,0.148,1,0,138,1,0
9174,bbr,ecn,0.148,2,0,138,2,0
9175,bbr,ecn,0.148,4,0,137,4,0
9176,bbr,ecn,0.148,8,0,139,8,0
9177,bbr,ecn,0.148,32,0,2,1,0
9178,bbr,ecn,0.148,64,0,2,1,0
9179,bbr,ecn,0.148,128,0,2,1,0
9180,bbr,ecn,0.149,1,0,139,1,0
9181,bbr,ecn,0.149,2,0,138,2,0
9182,bbr,ecn,0.149,4,0,139,4,0
9183,bbr,ecn,0.149,8,0,140,8,0
9184,bbr,ecn,0.149,16,0,1,1,0
9185,bbr,ecn,0.149,32,0,1,1,0
9186,bbr,ecn,0.149,64,0,1,1,0
9187,bbr,ecn,0.15,1,0,138,1,0
9188,bbr,ecn,0.15,2,0,138,2,0
9189,bbr,ecn,0.15,4,0,138,4,0
9190,bbr,ecn,0.15,8,0,136,8,0
9191,bbr,ecn,0.15,16,0,2,1,0
9192,bbr,ecn,0.15,64,0,2,1,0
9193,bbr,ecn,0.15,128,0,1,1,0
9194,bbr,ecn,0.151,1,0,139,1,0
9195,bbr,ecn,0.151,2,0,139,2,0
9196,bbr,ecn,0.151,4,0,138,4,0
9197,bbr,ecn,0.151,8,0,140,8,0
9198,bbr,ecn,0.151,32,0,2,1,0
9199,bbr,ecn,0.151,128,0,2,1,0
9200,bbr,ecn,0.152,1,0,138,1,0
9201,bbr,ecn,0.152,2,0,138,2,0
9202,bbr,ecn,0.152,4,0,139,4,0
9203,bbr,ecn,0.152,8,0,138,8,0
9204,bbr,ecn,0.152,32,0,1,1,0
9205,bbr,ecn,0.152,64,0,1,1,0
9206,bbr,ecn,0.152,128,0,1,1,0
9207,bbr,ecn,0.153,1,0,139,1,0
9208,bbr,ecn,0.153,2,0,139,2,0
9209,bbr,ecn,0.153,4,0,137,4,0
9210,bbr,ecn,0.153,8,0,138,8,0
9211,bbr,ecn,0.153,16,0,1,1,0
9212,bbr,ecn,0.153,32,0,2,1,0
9213,bbr,ecn,0.153,64,0,2,1,0
9214,bbr,ecn,0.153,128,0,2,1,0
9215,bbr,ecn,0.154,1,0,137,1,0
9216,bbr,ecn,0.154,2,0,137,2,0
9217,bbr,ecn,0.154,4,0,139,4,0
9218,bbr,ecn,0.154,8,0,139,8,0
9219,bbr,ecn,0.154,16,0,44,7,0
9220,bbr,ecn,0.154,32,0,1,1,0
9221,bbr,ecn,0.154,64,0,1,1,0
9222,bbr,ecn,0.154,128,0,1,1,0
9223,bbr,ecn,0.155,1,0,137,1,0
9224,bbr,ecn,0.155,2,0,139,2,0
9225,bbr,ecn,0.155,4,0,138,4,0
9226,bbr,ecn,0.155,8,0,138,8,0
9227,bbr,ecn,0.155,16,0,79,12,0
9228,bbr,ecn,0.155,32,0,1,1,0
9229,bbr,ecn,0.155,64,0,2,1,0
9230,bbr,ecn,0.156,1,0,140,1,0
9231,bbr,ecn,0.156,2,0,138,2,0
9232,bbr,ecn,0.156,4,0,139,4,0
9233,bbr,ecn,0.156,8,0,139,8,0
9234,bbr,ecn,0.156,16,0,61,12,0
9235,bbr,ecn,0.156,32,0,1,1,0
9236,bbr,ecn,0.156,128,0,2,1,0
9237,bbr,ecn,0.157,1,0,138,1,0
9238,bbr,ecn,0.157,2,0,138,2,0
9239,bbr,ecn,0.157,4,0,137,4,0
9240,bbr,ecn,0.157,8,0,138,8,0
9241,bbr,ecn,0.157,16,0,62,15,0
9242,bbr,ecn,0.157,32,0,1,1,0
9243,bbr,ecn,0.157,64,0,1,1,0
9244,bbr,ecn,0.157,128,0,1,1,0
9245,bbr,ecn,0.158,1,0,139,1,0
9246,bbr,ecn,0.158,2,0,138,2,0
9247,bbr,ecn,0.158,4,0,139,4,0
9248,bbr,ecn,0.158,8,0,137,8,0
9249,bbr,ecn,0.158,16,0,61,13,0
9250,bbr,ecn,0.158,32,0,2,1,0
9251,bbr,ecn,0.158,64,0,2,1,0
9252,bbr,ecn,0.158,128,0,2,1,0
9253,bbr,ecn,0.159,1,0,138,1,0
9254,bbr,ecn,0.159,2,0,139,2,0
9255,bbr,ecn,0.159,4,0,139,4,0
9256,bbr,ecn,0.159,8,0,139,8,0
9257,bbr,ecn,0.159,16,0,63,15,0
9258,bbr,ecn,0.159,32,0,1,1,0
9259,bbr,ecn,0.159,64,0,1,1,0
9260,bbr,ecn,0.159,128,0,1,1,0
9261,bbr,ecn,0.16,1,0,138,1,0
9262,bbr,ecn,0.16,2,0,138,2,0
9263,bbr,ecn,0.16,4,0,137,4,0
9264,bbr,ecn,0.16,8,0,139,8,0
9265,bbr,ecn,0.16,16,0,64,13,0
9266,bbr,ecn,0.16,32,0,1,1,0
9267,bbr,ecn,0.16,64,0,2,1,0
9268,bbr,ecn,0.16,128,0,2,1,0
9269,bbr,ecn,0.161,1,0,139,1,0
9270,bbr,ecn,0.161,2,0,139,2,0
9271,bbr,ecn,0.161,4,0,139,4,0
9272,bbr,ecn,0.161,8,0,138,8,0
9273,bbr,ecn,0.161,16,0,62,10,0
9274,bbr,ecn,0.161,32,0,1,1,0
9275,bbr,ecn,0.161,64,0,1,1,0
9276,bbr,ecn,0.162,1,0,138,1,0
9277,bbr,ecn,0.162,2,0,138,2,0
9278,bbr,ecn,0.162,4,0,137,4,0
9279,bbr,ecn,0.162,8,0,138,8,0
9280,bbr,ecn,0.162,16,0,64,15,0
9281,bbr,ecn,0.162,32,0,1,1,0
9282,bbr,ecn,0.162,128,0,1,1,0
9283,bbr,ecn,0.163,1,0,138,1,0
9284,bbr,ecn,0.163,2,0,138,2,0
9285,bbr,ecn,0.163,4,0,140,4,0
9286,bbr,ecn,0.163,8,0,138,8,0
9287,bbr,ecn,0.163,16,0,67,14,0
9288,bbr,ecn,0.163,32,0,2,1,0
9289,bbr,ecn,0.163,64,0,2,1,0
9290,bbr,ecn,0.163,128,0,2,1,0
9291,bbr,ecn,0.164,1,0,138,1,0
9292,bbr,ecn,0.164,2,0,139,2,0
9293,bbr,ecn,0.164,4,0,139,4,0
9294,bbr,ecn,0.164,8,0,139,8,0
9295,bbr,ecn,0.164,16,0,65,14,0
9296,bbr,ecn,0.164,32,0,1,1,0
9297,bbr,ecn,0.164,64,0,1,1,0
9298,bbr,ecn,0.164,128,0,1,1,0
9299,bbr,ecn,0.165,1,0,139,1,0
9300,bbr,ecn,0.165,2,0,138,2,0
9301,bbr,ecn,0.165,4,0,137,4,0
9302,bbr,ecn,0.165,8,0,138,8,0
9303,bbr,ecn,0.165,16,0,148,15,0
9304,bbr,ecn,0.165,32,0,2,1,0
9305,bbr,ecn,0.165,64,0,2,1,0
9306,bbr,ecn,0.165,128,0,2,1,0
9307,bbr,ecn,0.166,1,0,138,1,0
9308,bbr,ecn,0.166,2,0,137,2,0
9309,bbr,ecn,0.166,4,0,138,4,0
9310,bbr,ecn,0.166,8,0,138,8,0
9311,bbr,ecn,0.166,16,0,148,16,0
9312,bbr,ecn,0.166,32,0,1,1,0
9313,bbr,ecn,0.166,64,0,1,1,0
9314,bbr,ecn,0.167,1,0,139,1,0
9315,bbr,ecn,0.167,2,0,140,2,0
9316,bbr,ecn,0.167,4,0,139,4,0
9317,bbr,ecn,0.167,8,0,139,8,0
9318,bbr,ecn,0.167,16,0,137,16,0
9319,bbr,ecn,0.167,64,0,2,1,0
9320,bbr,ecn,0.167,128,0,1,1,0
9321,bbr,ecn,0.168,1,0,138,1,0
9322,bbr,ecn,0.168,2,0,139,2,0
9323,bbr,ecn,0.168,4,0,138,4,0
9324,bbr,ecn,0.168,8,0,139,8,0
9325,bbr,ecn,0.168,16,0,139,14,0
9326,bbr,ecn,0.168,32,0,2,1,0
9327,bbr,ecn,0.168,128,0,2,1,0
9328,bbr,ecn,0.169,1,0,138,1,0
9329,bbr,ecn,0.169,2,0,138,2,0
9330,bbr,ecn,0.169,4,0,139,4,0
9331,bbr,ecn,0.169,8,0,138,8,0
9332,bbr,ecn,0.169,16,0,139,16,0
9333,bbr,ecn,0.169,32,0,1,1,0
9334,bbr,ecn,0.169,64,0,1,1,0
9335,bbr,ecn,0.169,128,0,1,1,0
9336,bbr,ecn,0.17,1,0,138,1,0
9337,bbr,ecn,0.17,2,0,139,2,0
9338,bbr,ecn,0.17,4,0,138,4,0
9339,bbr,ecn,0.17,8,0,137,8,0
9340,bbr,ecn,0.17,16,0,138,16,0
9341,bbr,ecn,0.17,32,0,2,1,0
9342,bbr,ecn,0.17,64,0,2,1,0
9343,bbr,ecn,0.17,128,0,2,1,0
9344,bbr,ecn,0.171,1,0,139,1,0
9345,bbr,ecn,0.171,2,0,137,2,0
9346,bbr,ecn,0.171,4,0,138,4,0
9347,bbr,ecn,0.171,8,0,140,8,0
9348,bbr,ecn,0.171,16,0,137,16,0
9349,bbr,ecn,0.171,32,0,1,1,0
9350,bbr,ecn,0.171,64,0,1,1,0
9351,bbr,ecn,0.172,1,0,137,1,0
9352,bbr,ecn,0.172,2,0,139,2,0
9353,bbr,ecn,0.172,4,0,139,4,0
9354,bbr,ecn,0.172,8,0,137,8,0
9355,bbr,ecn,0.172,16,0,140,16,0
9356,bbr,ecn,0.172,32,0,1,1,0
9357,bbr,ecn,0.172,64,0,2,1,0
9358,bbr,ecn,0.172,128,0,1,1,0
9359,bbr,ecn,0.173,1,0,140,1,0
9360,bbr,ecn,0.173,2,0,139,2,0
9361,bbr,ecn,0.173,4,0,139,4,0
9362,bbr,ecn,0.173,8,0,139,8,0
9363,bbr,ecn,0.173,16,0,137,16,0
9364,bbr,ecn,0.173,32,0,1,1,0
9365,bbr,ecn,0.173,128,0,2,1,0
9366,bbr,ecn,0.174,1,0,137,1,0
9367,bbr,ecn,0.174,2,0,137,2,0
9368,bbr,ecn,0.174,4,0,137,4,0
9369,bbr,ecn,0.174,8,0,138,8,0
9370,bbr,ecn,0.174,16,0,139,16,0
9371,bbr,ecn,0.174,32,0,1,1,0
9372,bbr,ecn,0.174,64,0,1,1,0
9373,bbr,ecn,0.174,128,0,1,1,0
9374,bbr,ecn,0.175,1,0,139,1,0
9375,bbr,ecn,0.175,2,0,140,2,0
9376,bbr,ecn,0.175,4,0,140,4,0
9377,bbr,ecn,0.175,8,0,138,8,0
9378,bbr,ecn,0.175,16,0,138,16,0
9379,bbr,ecn,0.175,32,0,2,1,0
9380,bbr,ecn,0.175,64,0,2,1,0
9381,bbr,ecn,0.175,128,0,2,1,0
9382,bbr,ecn,0.176,1,0,138,1,0
9383,bbr,ecn,0.176,2,0,138,2,0
9384,bbr,ecn,0.176,4,0,137,4,0
9385,bbr,ecn,0.176,8,0,139,8,0
9386,bbr,ecn,0.176,16,0,139,16,0
9387,bbr,ecn,0.176,32,0,1,1,0
9388,bbr,ecn,0.176,64,0,1,1,0
9389,bbr,ecn,0.177,1,0,138,1,0
9390,bbr,ecn,0.177,2,0,138,2,0
9391,bbr,ecn,0.177,4,0,139,4,0
9392,bbr,ecn,0.177,8,0,138,8,0
9393,bbr,ecn,0.177,16,0,138,16,0
9394,bbr,ecn,0.177,64,0,2,1,0
9395,bbr,ecn,0.177,128,0,1,1,0
9396,bbr,ecn,0.178,1,0,139,1,0
9397,bbr,ecn,0.178,2,0,139,2,0
9398,bbr,ecn,0.178,4,0,138,4,0
9399,bbr,ecn,0.178,8,0,138,8,0
9400,bbr,ecn,0.178,16,0,138,16,0
9401,bbr,ecn,0.178,32,0,2,1,0
9402,bbr,ecn,0.178,64,0,1,1,0
9403,bbr,ecn,0.178,128,0,2,1,0
9404,bbr,ecn,0.179,1,0,138,1,0
9405,bbr,ecn,0.179,2,0,137,2,0
9406,bbr,ecn,0.179,4,0,139,4,0
9407,bbr,ecn,0.179,8,0,139,8,0
9408,bbr,ecn,0.179,16,0,139,16,0
9409,bbr,ecn,0.179,32,0,1,1,0
9410,bbr,ecn,0.179,128,0,1,1,0
9411,bbr,ecn,0.18,1,0,138,1,0
9412,bbr,ecn,0.18,2,0,139,2,0
9413,bbr,ecn,0.18,4,0,138,4,0
9414,bbr,ecn,0.18,8,0,138,8,0
9415,bbr,ecn,0.18,16,0,138,16,0
9416,bbr,ecn,0.18,32,0,2,1,0
9417,bbr,ecn,0.18,64,0,2,1,0
9418,bbr,ecn,0.18,128,0,2,1,0
9419,bbr,ecn,0.181,1,0,139,1,0
9420,bbr,ecn,0.181,2,0,138,2,0
9421,bbr,ecn,0.181,4,0,138,4,0
9422,bbr,ecn,0.181,8,0,138,8,0
9423,bbr,ecn,0.181,16,0,138,16,0
9424,bbr,ecn,0.181,32,0,1,1,0
9425,bbr,ecn,0.181,64,0,1,1,0
9426,bbr,ecn,0.182,1,0,138,1,0
9427,bbr,ecn,0.182,2,0,138,2,0
9428,bbr,ecn,0.182,4,0,138,4,0
9429,bbr,ecn,0.182,8,0,139,8,0
9430,bbr,ecn,0.182,16,0,138,16,0
9431,bbr,ecn,0.182,32,0,2,1,0
9432,bbr,ecn,0.182,64,0,2,1,0
9433,bbr,ecn,0.182,128,0,1,1,0
9434,bbr,ecn,0.183,1,0,139,1,0
9435,bbr,ecn,0.183,2,0,139,2,0
9436,bbr,ecn,0.183,4,0,139,4,0
9437,bbr,ecn,0.183,8,0,138,8,0
9438,bbr,ecn,0.183,16,0,139,16,0
9439,bbr,ecn,0.183,64,0,1,1,0
9440,bbr,ecn,0.183,128,0,2,1,0
9441,bbr,ecn,0.184,1,0,137,1,0
9442,bbr,ecn,0.184,2,0,138,2,0
9443,bbr,ecn,0.184,4,0,138,4,0
9444,bbr,ecn,0.184,8,0,138,8,0
9445,bbr,ecn,0.184,16,0,138,16,0
9446,bbr,ecn,0.184,32,0,1,1,0
9447,bbr,ecn,0.184,64,0,2,1,0
9448,bbr,ecn,0.184,128,0,1,1,0
9449,bbr,ecn,0.185,1,0,139,1,0
9450,bbr,ecn,0.185,2,0,139,2,0
9451,bbr,ecn,0.185,4,0,138,4,0
9452,bbr,ecn,0.185,8,0,139,8,0
9453,bbr,ecn,0.185,16,0,139,16,0
9454,bbr,ecn,0.185,32,0,2,1,0
9455,bbr,ecn,0.185,128,0,2,1,0
9456,bbr,ecn,0.186,1,0,138,1,0
9457,bbr,ecn,0.186,2,0,137,2,0
9458,bbr,ecn,0.186,4,0,138,4,0
9459,bbr,ecn,0.186,8,0,138,8,0
9460,bbr,ecn,0.186,16,0,137,16,0
9461,bbr,ecn,0.186,32,0,1,1,0
9462,bbr,ecn,0.186,64,0,1,1,0
9463,bbr,ecn,0.186,128,0,1,1,0
9464,bbr,ecn,0.187,1,0,139,1,0
9465,bbr,ecn,0.187,2,0,138,2,0
9466,bbr,ecn,0.187,4,0,139,4,0
9467,bbr,ecn,0.187,8,0,137,8,0
9468,bbr,ecn,0.187,16,0,139,16,0
9469,bbr,ecn,0.187,32,0,2,1,0
9470,bbr,ecn,0.187,64,0,2,1,0
9471,bbr,ecn,0.188,1,0,138,1,0
9472,bbr,ecn,0.188,2,0,139,2,0
9473,bbr,ecn,0.188,4,0,138,4,0
9474,bbr,ecn,0.188,8,0,140,8,0
9475,bbr,ecn,0.188,16,0,138,16,0
9476,bbr,ecn,0.188,64,0,1,1,0
9477,bbr,ecn,0.188,128,0,2,1,0
9478,bbr,ecn,0.189,1,0,138,1,0
9479,bbr,ecn,0.189,2,0,139,2,0
9480,bbr,ecn,0.189,4,0,138,4,0
9481,bbr,ecn,0.189,8,0,137,8,0
9482,bbr,ecn,0.189,16,0,139,16,0
9483,bbr,ecn,0.189,64,0,1,1,0
9484,bbr,ecn,0.189,128,0,1,1,0
9485,bbr,ecn,0.19,1,0,137,1,0
9486,bbr,ecn,0.19,2,0,137,2,0
9487,bbr,ecn,0.19,4,0,139,4,0
9488,bbr,ecn,0.19,8,0,139,8,0
9489,bbr,ecn,0.19,16,0,138,16,0
9490,bbr,ecn,0.19,32,0,1,1,0
9491,bbr,ecn,0.19,64,0,1,1,0
9492,bbr,ecn,0.19,128,0,2,1,0
9493,bbr,ecn,0.191,1,0,139,1,0
9494,bbr,ecn,0.191,2,0,139,2,0
9495,bbr,ecn,0.191,4,0,138,4,0
9496,bbr,ecn,0.191,8,0,138,8,0
9497,bbr,ecn,0.191,16,0,138,16,0
9498,bbr,ecn,0.191,32,0,11,3,0
9499,bbr,ecn,0.191,64,0,1,1,0
9500,bbr,ecn,0.191,128,0,1,1,0
9501,bbr,ecn,0.192,1,0,139,1,0
9502,bbr,ecn,0.192,2,0,138,2,0
9503,bbr,ecn,0.192,4,0,139,4,0
9504,bbr,ecn,0.192,8,0,138,8,0
9505,bbr,ecn,0.192,16,0,139,16,0
9506,bbr,ecn,0.192,32,0,56,8,0
9507,bbr,ecn,0.192,64,0,2,1,0
9508,bbr,ecn,0.192,128,0,2,1,0
9509,bbr,ecn,0.193,1,0,139,1,0
9510,bbr,ecn,0.193,2,0,139,2,0
9511,bbr,ecn,0.193,4,0,137,4,0
9512,bbr,ecn,0.193,8,0,139,8,0
9513,bbr,ecn,0.193,16,0,138,16,0
9514,bbr,ecn,0.193,32,0,37,9,0
9515,bbr,ecn,0.193,64,0,1,1,0
9516,bbr,ecn,0.194,1,0,138,1,0
9517,bbr,ecn,0.194,2,0,138,2,0
9518,bbr,ecn,0.194,4,0,139,4,0
9519,bbr,ecn,0.194,8,0,138,8,0
9520,bbr,ecn,0.194,16,0,139,16,0
9521,bbr,ecn,0.194,32,0,55,15,0
9522,bbr,ecn,0.194,64,0,1,1,0
9523,bbr,ecn,0.194,128,0,1,1,0
9524,bbr,ecn,0.195,1,0,138,1,0
9525,bbr,ecn,0.195,2,0,138,2,0
9526,bbr,ecn,0.195,4,0,138,4,0
9527,bbr,ecn,0.195,8,0,138,8,0
9528,bbr,ecn,0.195,16,0,138,16,0
9529,bbr,ecn,0.195,32,0,58,15,0
9530,bbr,ecn,0.195,64,0,1,1,0
9531,bbr,ecn,0.195,128,0,2,1,0
9532,bbr,ecn,0.196,1,0,138,1,0
9533,bbr,ecn,0.196,2,0,139,2,0
9534,bbr,ecn,0.196,4,0,139,4,0
9535,bbr,ecn,0.196,8,0,139,8,0
9536,bbr,ecn,0.196,16,0,138,16,0
9537,bbr,ecn,0.196,32,0,120,20,0
9538,bbr,ecn,0.196,64,0,1,1,0
9539,bbr,ecn,0.196,128,0,1,1,0
9540,bbr,ecn,0.197,1,0,139,1,0
9541,bbr,ecn,0.197,2,0,138,2,0
9542,bbr,ecn,0.197,4,0,138,4,0
9543,bbr,ecn,0.197,8,0,138,8,0
9544,bbr,ecn,0.197,16,0,137,16,0
9545,bbr,ecn,0.197,32,0,113,17,0
